"treatment","rank","total","precent"
"ERGONOVINE..BRD.BRD.A26387268.050.04.4.",-1,11295,-0.00885347498893316
"CKD.712..BRD.BRD.A26458246.004.02.1.",-1,10010,-0.00999000999000999
"FORMESTANE..BRD.BRD.A26503646.001.16.6.",-1,6970,-0.0143472022955524
"SAQUINAVIR..BRD.BRD.A26690767.066.01.9.",-1,10146,-0.00985610092647349
"NICARDIPINE..BRD.BRD.A26711594.003.10.6.",3131,5845,53.5671514114628
"PX.478..BRD.BRD.A26835809.300.01.3.",3401,7965,42.6993094789705
"ISAMOLTANE..BRD.BRD.A26845397.051.01.9.",10300,10422,98.8293993475341
"DIARYLPROPIONITRILE..BRD.BRD.A27143604.001.02.0.",-1,9077,-0.0110168557893577
"BUTOFILOLOL..BRD.BRD.A27274504.001.01.6.",4575,8119,56.3493041014903
"ATROPINE..BRD.BRD.A27290375.330.01.1.",-1,10664,-0.00937734433608402
"CYCLANDELATE..BRD.BRD.A27370296.001.03.0.",5649,11790,47.9134860050891
"A.154475..BRD.BRD.A27376179.001.01.3.",1040,6139,16.9408698485095
"TOLPERISONE..BRD.BRD.A27732521.003.08.3.",1643,7685,21.3793103448276
"ALEXIDINE..BRD.BRD.A27883417.300.01.6.",435,10321,4.21470787714369
"PREDNISOLONE..BRD.BRD.A27887842.001.04.0.",-1,5640,-0.0177304964539007
"AC.55541..BRD.BRD.A27911617.001.01.7.",-1,10257,-0.00974943940723408
"X2.HYDROXYSACLOFEN..BRD.BRD.A27924917.001.03.3.",6213,11899,52.2144718043533
"AROTINOLOL..BRD.BRD.A28044053.001.01.7.",-1,10001,-0.00999900009999
"SALINOMYCIN..BRD.BRD.A28301258.001.03.0.",2209,8358,26.4297678870543
"SALINOMYCIN..BRD.BRD.A28301258.001.04.8.",7199,8520,84.4953051643192
"AMINOMETHYLTRANSFERASE..BRD.BRD.A28318179.003.08.5.",-1,7011,-0.0142633005277421
"MTPG..BRD.BRD.A28329383.001.02.1.",-1,8988,-0.011125945705385
"ML141..BRD.BRD.A28422330.001.11.9.",3176,6969,45.5732529774717
"PKI.179..BRD.BRD.A28467416.002.01.0.",775,8718,8.889653590273
"SELEGILINE..BRD.BRD.A28545468.003.16.6.",8098,10666,75.9234952184512
"TETRAHYDROZOLINE..BRD.BRD.A28856712.003.26.0.",8334,9897,84.2073355562292
"PROXYPHYLLINE..BRD.BRD.A28887267.001.19.3.",-1,6811,-0.014682131845544
"TRICHLORMETHIAZIDE..BRD.BRD.A28940325.001.24.0.",-1,8568,-0.011671335200747
"CENTPROPAZINE..BRD.BRD.A28958257.001.01.2.",2410,10092,23.880301228696
"PUROMYCIN..BRD.BRD.A28970875.300.04.9.",467,10285,4.54059309674283
"ML.3403..BRD.BRD.A29014990.001.02.3.",-1,12137,-0.00823926835297026
"ETHISTERONE..BRD.BRD.A29111201.001.04.8.",3111,8677,35.8534055549153
"RP.001..BRD.BRD.A29148886.003.02.9.",-1,9354,-0.010690613641223
"ACEBUTOLOL..BRD.BRD.A29260609.003.26.0.",4461,9912,45.0060532687651
"CLORPRENALINE..BRD.BRD.A29281099.003.03.2.",1860,6599,28.1860888013335
"PCA.4248..BRD.BRD.A29289453.001.04.7.",-1,12814,-0.00780396441392227
"DROPROPIZINE..BRD.BRD.A29349577.001.23.0.",1769,7906,22.3754110801923
"CARBINOXAMINE..BRD.BRD.A29426959.050.13.2.",1531,7356,20.8129418162045
"BICALUTAMIDE..BRD.BRD.A29485665.001.12.8.",1505,4860,30.9670781893004
"ACIFRAN..BRD.BRD.A29520968.001.02.7.",4491,8602,52.2087886538014
"ANISODAMINE..BRD.BRD.A29623586.001.01.3.",-1,8767,-0.0114064104026463
"NOMIFENSINE..BRD.BRD.A29644307.050.17.0.",7922,10852,73.0003685956506
"CARBENOXOLONE..BRD.BRD.A29700858.304.01.8.",-1,10949,-0.00913325417846379
"CARBENOXOLONE..BRD.BRD.A29700858.304.02.6.",-1,8854,-0.0112943302462164
"X17.HYDROXYPROGESTERONE.CAPROATE..BRD.BRD.A29731977.001.04.5.",-1,6846,-0.0146070698217937
"DISOPYRAMIDE..BRD.BRD.A29734509.011.13.6.",3425,8857,38.6699785480411
"ABT.202..BRD.BRD.A29844814.300.01.5.",-1,8610,-0.0116144018583043
"LORGLUMIDE..BRD.BRD.A29854054.236.12.6.",-1,7560,-0.0132275132275132
"PROXODOLOL..BRD.BRD.A29944538.003.08.3.",2557,9961,25.6701134424255
"A12B4C3..BRD.BRD.A30000356.001.02.9.",-1,9115,-0.0109709270433352
"AMIKACIN..BRD.BRD.A30051119.002.01.8.",-1,10408,-0.00960799385088393
"ETHOTOIN..BRD.BRD.A30205217.001.11.2.",-1,9870,-0.0101317122593718
"SENNOSIDE.A..BRD.BRD.A30370660.001.04.1.",4700,8062,58.2981890349789
"EDELFOSINE..BRD.BRD.A30403214.001.03.3.",-1,11438,-0.00874278720055954
"TILETAMINE..BRD.BRD.A30582499.003.05.1.",-1,12700,-0.0078740157480315
"MR.16728..BRD.BRD.A30590053.003.02.9.",-1,8965,-0.011154489682097
"DDE.28..BRD.BRD.A30655177.001.14.0.",-1,8783,-0.0113856313332574
"DIPERODON..BRD.BRD.A30693873.003.12.8.",-1,8938,-0.0111881852763482
"GANGLIOSIDE.GM1..BRD.BRD.A30703952.201.01.2.",4721,9090,51.9361936193619
"EFINACONAZOLE..BRD.BRD.A30774155.001.01.2.",-1,11259,-0.00888178346211919
"FELODIPINE..BRD.BRD.A30815329.001.10.5.",-1,7960,-0.0125628140703518
"FLORFENICOL..BRD.BRD.A30886737.001.02.9.",65,6946,0.935790382954218
"GDC.0834..BRD.BRD.A30984645.001.01.5.",3213,8221,39.0828366378786
"MOZAVAPTAN..BRD.BRD.A31095847.001.02.3.",1333,9256,14.4014693171997
"FLUOXETINE..BRD.BRD.A31159102.003.30.4.",3668,9075,40.4187327823691
"MITOTANE..BRD.BRD.A31204924.001.14.2.",-1,7903,-0.0126534227508541
"CAPREOMYCIN..BRD.BRD.A31362467.065.01.3.",-1,8449,-0.0118357202035744
"MONOSTEARIN..BRD.BRD.A31454688.001.01.6.",-1,10030,-0.00997008973080758
"METHOCARBAMOL..BRD.BRD.A31521121.001.26.4.",8868,11623,76.2969973328745
"ISOFLURANE..BRD.BRD.A31564021.001.01.8.",1315,10764,12.2166480862133
"CGP.20712A..BRD.BRD.A31575449.066.07.8.",3121,10606,29.426739581369
"PROCYCLIDINE..BRD.BRD.A31800922.003.25.1.",-1,11437,-0.00874355163067238
"MILTEFOSINE..BRD.BRD.A31811760.001.06.7.",-1,8817,-0.0113417262107293
"ADENOSINE.TRIPHOSPHATE..BRD.BRD.A31990649.304.02.3.",10850,13271,81.7572149800316
"METHIOPRIL..BRD.BRD.A32172948.001.07.6.",-1,9751,-0.0102553584247769
"VGX.1027..BRD.BRD.A32269193.001.01.5.",-1,9833,-0.0101698362656361
"TRANDOLAPRIL..BRD.BRD.A32505112.001.04.4.",3476,8448,41.1458333333333
"LETOSTEINE..BRD.BRD.A32597168.001.03.6.",187,10696,1.74831712789828
"ACECLIDINE..BRD.BRD.A32673558.003.03.9.",6740,10869,62.0112245836783
"X4.GALACTOSYLLACTOSE..BRD.BRD.A32796301.001.01.6.",-1,11525,-0.00867678958785249
"HEPTAMINOL..BRD.BRD.A32988684.003.08.7.",2544,9612,26.4669163545568
"TIOCONAZOLE..BRD.BRD.A33084557.001.06.6.",-1,9519,-0.0105053051791155
"SOTALOL..BRD.BRD.A33168282.003.18.0.",-1,9642,-0.010371292263016
"ORITAVANCIN..BRD.BRD.A33352494.316.01.6.",4925,7797,63.1653199948698
"OXFENDAZOLE..BRD.BRD.A33447119.001.10.8.",-1,7919,-0.0126278570526582
"TERODILINE..BRD.BRD.A33479817.003.03.7.",-1,10208,-0.00979623824451411
"N.BENZYLNALTRINDOLE..BRD.BRD.A33514596.003.01.2.",-1,8434,-0.0118567702157932
"RU.SKI.43..BRD.BRD.A33603104.003.02.9.",1481,9625,15.387012987013
"ZIDOVUDINE..BRD.BRD.A33692381.001.01.9.",7711,11424,67.4982492997199
"FENTICONAZOLE..BRD.BRD.A33697453.008.02.4.",-1,7727,-0.0129416332341141
"METIXENE..BRD.BRD.A33711280.003.03.1.",-1,8312,-0.0120307988450433
"HEXOPRENALINE..BRD.BRD.A33894669.065.01.9.",7708,11265,68.4243231247226
"SUPROFEN..BRD.BRD.A34006693.001.15.4.",-1,8888,-0.0112511251125113
"SULOCTIDIL..BRD.BRD.A34205397.001.04.5.",-1,11388,-0.00878117316473481
"ROLIPRAM..BRD.BRD.A34255068.001.34.5.",-1,6430,-0.015552099533437
"SARPOGRELATE..BRD.BRD.A34358106.003.01.6.",3645,5797,62.8773503536312
"TROPESIN..BRD.BRD.A34603619.001.01.9.",-1,10892,-0.00918105031215571
"AMPA..RS...BRD.BRD.A34716233.004.03.5.",-1,11081,-0.00902445627650934
"HOMOSALATE..BRD.BRD.A34751532.001.06.9.",-1,8615,-0.0116076610562972
"TETRACYCLINE..BRD.BRD.A34788695.003.10.2.",4179,7400,56.472972972973
"SPHINGOSYLPHOSPHORYLCHOLINE..BRD.BRD.A35379661.001.04.6.",-1,8568,-0.011671335200747
"CIQ..BRD.BRD.A35425966.001.02.3.",483,6181,7.81426953567384
"TENIPOSIDE..BRD.BRD.A35588707.001.05.5.",35,10343,0.338393116117181
"CGP.37157..BRD.BRD.A35623999.001.05.7.",4199,7796,53.8609543355567
"PROPYLHEXEDRINE..BRD.BRD.A35667010.001.01.8.",8877,10090,87.9781962338949
"TROVENTOL..BRD.BRD.A35868371.005.01.6.",1625,10722,15.1557545234098
"PREGNENOLONE.SUCCINATE..BRD.BRD.A35912562.001.02.8.",4666,7847,59.4622148591819
"MEGESTROL.ACETATE..BRD.BRD.A35989968.001.04.2.",7050,9145,77.0913067249863
"AMCINONIDE..BRD.BRD.A36010170.001.04.0.",-1,5485,-0.0182315405651778
"CERALASERTIB..BRD.BRD.A36013532.001.01.3.",1603,7847,20.4281891168599
"BRUCEANTIN..BRD.BRD.A36057565.001.01.0.",413,9060,4.55849889624724
"REMACEMIDE..BRD.BRD.A36074203.003.07.6.",-1,9773,-0.0102322725877417
"SULFINPYRAZONE..BRD.BRD.A36217750.001.16.3.",-1,11336,-0.00882145377558222
"BUPHENINE..BRD.BRD.A36267905.003.18.4.",719,7736,9.294208893485
"NECROSTATIN.1..BRD.BRD.A36318220.001.08.8.",-1,12396,-0.00806711842529848
"OPROZOMIB..BRD.BRD.A36331462.001.02.1.",3268,7161,45.6360843457618
"COLISTIN.B.SULFATE..BRD.BRD.A36456202.001.01.3.",-1,9858,-0.0101440454453236
"AMFEPRAMONE..BRD.BRD.A37288617.003.02.2.",9802,12942,75.737907587699
"BRL.52537..BRD.BRD.A37347161.003.02.6.",-1,9147,-0.0109325461900077
"AMOROLFINE..BRD.BRD.A37390343.003.03.5.",-1,10964,-0.00912075884713608
"TULOBUTEROL..BRD.BRD.A37441042.003.04.8.",-1,10901,-0.0091734703238235
"IOCETAMIC.ACID..BRD.BRD.A37492983.001.10.3.",1268,10254,12.3659059879072
"SB.203580..BRD.BRD.A37704979.001.10.7.",-1,6501,-0.015382248884787
"X1E.1..2.HYDROXY.5.METHYLPHENYL..1.DODECANONE.OXIME..BRD.BRD.A37752546.001.01.9.",-1,8521,-0.0117357117709189
"X1E.1..2.HYDROXY.5.METHYLPHENYL..1.DODECANONE.OXIME..BRD.BRD.A37752546.001.02.9.",10951,12188,89.8506727929111
"OCTODRINE..BRD.BRD.A37873789.003.02.9.",-1,10702,-0.00934404784152495
"GLAFENINE..BRD.BRD.A38076815.003.10.3.",-1,8731,-0.0114534417592487
"METENKEPHALIN..BRD.BRD.A38218502.001.01.2.",888,11097,8.00216274668829
"KETOCONAZOLE..BRD.BRD.A38350138.001.04.9.",-1,8227,-0.0121550990640574
"TIMONACIC..BRD.BRD.A38592941.001.02.7.",-1,6344,-0.0157629255989912
"DROMOSTANOLONE.PROPIONATE..BRD.BRD.A38706605.001.01.2.",-1,9217,-0.0108495171964848
"KU14R..BRD.BRD.A38747044.001.02.3.",-1,11066,-0.00903668895716609
"MOSAPRIDE..BRD.BRD.A39052811.048.11.0.",412,13089,3.1476812590725
"METHOXAMINE..BRD.BRD.A39189014.003.22.7.",1045,9916,10.5385235982251
"CHLORPHENSIN.CARBAMATE..BRD.BRD.A39230911.001.10.2.",-1,9440,-0.0105932203389831
"DCPIB..BRD.BRD.A39255369.001.03.1.",-1,10231,-0.00977421561919656
"RABEPRAZOLE..BRD.BRD.A39390670.236.10.7.",-1,9807,-0.0101967982053635
"HYDROXYPROGESTERONE..BRD.BRD.A39791822.001.05.1.",-1,10514,-0.00951112801978315
"DR.4485..BRD.BRD.A39794701.003.01.6.",-1,10566,-0.00946431951542684
"TEROXIRONE..BRD.BRD.A39935389.001.05.9.",1625,9980,16.2825651302605
"CGP.12177..BRD.BRD.A40084411.003.07.7.",10540,10789,97.69209379924
"BQU57..BRD.BRD.A40257118.001.02.0.",-1,9660,-0.010351966873706
"A.33903..BRD.BRD.A40302156.001.01.9.",-1,8177,-0.0122294239941299
"NTNCB..BRD.BRD.A40413915.003.01.2.",-1,7878,-0.0126935770500127
"X4.PHENYL.1.2.3.4.TETRAHYDROISOQUINOLINE..BRD.BRD.A40504327.003.02.9.",2679,8171,32.786684616326
"MORINIDAZOLE..BRD.BRD.A40546373.001.01.8.",3120,11912,26.1920752182673
"KETOROLAC..BRD.BRD.A40639672.234.18.0.",-1,8957,-0.0111644523836106
"AMINOHYDROXYBUTYRIC.ACID..BRD.BRD.A40777960.001.04.2.",8607,11472,75.0261506276151
"GEMIFLOXACIN..BRD.BRD.A40787240.066.04.6.",5720,11687,48.9432703003337
"IBUPROXAM..BRD.BRD.A40940854.001.01.1.",1995,10297,19.3745751189667
"CYCLOPENTHIAZIDE..BRD.BRD.A41250306.001.11.7.",5866,7207,81.393090051339
"PRACTOLOL..BRD.BRD.A41304429.001.14.8.",517,11468,4.50819672131148
"BORNYL.ACETATE..BRD.BRD.A41385909.001.01.3.",-1,8557,-0.0116863386700947
"BETA.HYDROXYBUTYRATE..BRD.BRD.A41387824.001.06.0.",-1,10223,-0.00978186442335909
"TOSUFLOXACIN..BRD.BRD.A41450521.075.10.8.",5828,10869,53.6203882601895
"PK.11195..BRD.BRD.A41451487.001.11.2.",-1,9790,-0.0102145045965271
"TGX.221..BRD.BRD.A41692738.001.07.6.",-1,9014,-0.0110938540048813
"BACAMPICILLIN..BRD.BRD.A41698174.003.12.0.",-1,10603,-0.00943129303027445
"BILOBALIDE..BRD.BRD.A41714661.001.02.0.",9509,13041,72.916187408941
"ALGESTONE.ACETOPHENIDE..BRD.BRD.A41774846.001.01.4.",-1,7206,-0.0138773244518457
"BRUCINE..BRD.BRD.A41995253.001.04.5.",5248,7998,65.6164041010253
"CARTEOLOL..BRD.BRD.A42167015.003.10.2.",-1,9225,-0.010840108401084
"TENATOPRAZOLE..BRD.BRD.A42270467.001.04.4.",1424,11078,12.8543058313775
"ACTINOMYCIN.D..BRD.BRD.A42383464.001.06.3.",823,8237,9.99150176034964
"BENPROPERINE..BRD.BRD.A42423104.001.01.4.",5987,8605,69.5758280069727
"L.152804..BRD.BRD.A42553870.001.14.3.",-1,7753,-0.0128982329420869
"CETIRIZINE..BRD.BRD.A42571354.300.12.0.",-1,11196,-0.00893176134333691
"IOPANIC.ACID..BRD.BRD.A42628519.001.12.4.",2787,8724,31.9463548830812
"TERIFLUNOMIDE..BRD.BRD.A42699921.001.02.8.",-1,7979,-0.0125328988595062
"TERIFLUNOMIDE..BRD.BRD.A42699921.001.03.6.",6096,11542,52.8158031536995
"MELENGESTROL.ACETATE..BRD.BRD.A42746051.001.02.9.",-1,7069,-0.0141462724572075
"ORNIDAZOLE..BRD.BRD.A42759514.001.20.5.",3515,5898,59.5964733808071
"CYAMEMAZINE..BRD.BRD.A42881122.001.01.1.",2315,10172,22.7585528902871
"CYM.5442..BRD.BRD.A43005764.003.01.5.",-1,6627,-0.0150897842160857
"LINALOOL..BRD.BRD.A43082461.001.06.3.",-1,8205,-0.012187690432663
"LOXOPROFEN..BRD.BRD.A43082555.001.01.1.",4459,7851,56.7953126990192
"LOXOPROFEN..BRD.BRD.A43082555.001.02.9.",2192,8288,26.4478764478764
"MERCAPTOSUCCINIC.ACID..BRD.BRD.A43435802.001.02.0.",-1,11956,-0.00836400133824021
"X3.ALPHA.HYDROXY.5.BETA.ANDROSTAN.17.ONE..BRD.BRD.A43598550.001.09.4.",2741,11311,24.2330474759084
"OXPRENOLOL..BRD.BRD.A43671941.003.11.9.",2177,7259,29.9903567984571
"CLOBUTINOL..BRD.BRD.A43809092.003.02.1.",3724,10491,35.4970927461634
"PINACIDIL..BRD.BRD.A43882281.001.15.5.",6960,10559,65.9153328913723
"SID.7969543..BRD.BRD.A43885598.001.08.1.",-1,8562,-0.0116795141322121
"L.368899..BRD.BRD.A43930669.003.02.8.",4517,11374,39.7133813961667
"HOMATROPINE.METHYLBROMIDE..BRD.BRD.A43999749.004.04.1.",6443,7945,81.0950283196979
"DOXYLAMINE..BRD.BRD.A44008656.036.25.8.",1595,11304,14.1100495399858
"INDOPROFEN..BRD.BRD.A44090213.001.25.6.",-1,9617,-0.0103982530934803
"AZASETRON..BRD.BRD.A44133049.003.07.8.",3289,9932,33.1151832460733
"FLUMECINOL..BRD.BRD.A44181516.001.01.8.",-1,12063,-0.00828981182127166
"AZD1446..BRD.BRD.A44188509.001.01.2.",6793,8361,81.2462624088028
"PENTOBARBITAL..BRD.BRD.A44448661.001.04.8.",7612,8121,93.7322989779584
"FLI.06..BRD.BRD.A44500574.001.01.8.",7949,10836,73.3573274270949
"GINSENOSIDE.RE3..BRD.BRD.A44511856.001.01.4.",6355,8599,73.9039423188743
"ACETYL.11.KETO.BETA.BOSWELLIC.ACID..BRD.BRD.A44696962.001.01.4.",-1,9856,-0.0101461038961039
"PROGLUMIDE..BRD.BRD.A44863528.001.13.2.",-1,9276,-0.0107805088400172
"CEPHALOSPORIN.C.ZN..BRD.BRD.A44936478.001.01.1.",-1,7899,-0.0126598303582732
"DAROLUTAMIDE..BRD.BRD.A44971162.001.02.7.",5520,11719,47.1029951361038
"METHYLPREDNISOLONE.SODIUM.SUCCINATE..BRD.BRD.A45044890.236.02.3.",-1,4544,-0.0220070422535211
"EIF.2ALPHA.INHIBITOR..BRD.BRD.A45107007.001.03.4.",7980,9274,86.0470131550571
"BIMATOPROST..BRD.BRD.A45153512.001.01.0.",3502,8340,41.9904076738609
"WYE.125132..BRD.BRD.A45498368.001.07.1.",7320,7919,92.4359136254578
"UBP.296..BRD.BRD.A45499626.001.04.9.",5494,9678,56.7679272576979
"METRIZAMIDE..BRD.BRD.A45543382.001.10.0.",11337,12509,90.6307458629787
"SAL003..BRD.BRD.A45869167.001.10.0.",-1,8297,-0.0120525491141376
"MEPACRINE..BRD.BRD.A45889380.300.07.1.",3683,5319,69.242338785486
"K.MAP..BRD.BRD.A45906415.001.01.9.",182,11287,1.6124745282183
"CLIDINIUM..BRD.BRD.A46066006.004.22.6.",5853,10859,53.8999907910489
"BUTIBUFEN..BRD.BRD.A46136514.001.01.2.",-1,9560,-0.0104602510460251
"DOXAPRAM..BRD.BRD.A46179541.311.02.0.",2058,8196,25.1098096632504
"HYDROCORTISONE.PHOSPHATE..BRD.BRD.A46186775.369.02.0.",-1,5742,-0.017415534656914
"PROMETHAZINE..BRD.BRD.A46335897.003.27.8.",-1,10133,-0.00986874568242376
"TETRAMISOLE..BRD.BRD.A46393198.003.16.6.",7705,10077,76.4612483874169
"AZLOCILLIN..BRD.BRD.A46717658.236.02.5.",3753,7587,49.4661921708185
"IODODEXETIMIDE..BRD.BRD.A46813902.001.01.6.",-1,6287,-0.0159058374423413
"LEVOBUNOLOL........BRD.BRD.A46876182.003.02.8.",3692,12432,29.6975546975547
"NALTRINDOLE..BRD.BRD.A47342814.003.01.8.",-1,6258,-0.0159795461808885
"SK.F.10047......BRD.BRD.A47364545.003.02.6.",-1,9935,-0.0100654252642174
"IPRATROPIUM..BRD.BRD.A47449001.004.13.7.",6585,10731,61.3642717360917
"DIPIVEFRINE..BRD.BRD.A47494775.003.11.3.",4115,11118,37.012052527433
"CITALOPRAM..BRD.BRD.A47598013.004.16.0.",-1,9747,-0.0102595670462706
"BUTHIONINE.SULFOXIMINE..BRD.BRD.A47706533.001.02.6.",2831,9823,28.8201160541586
"BALOFLOXACIN..BRD.BRD.A47790386.001.03.6.",-1,7269,-0.0137570504883753
"CYANOPINDOLOL..BRD.BRD.A47884604.051.01.2.",-1,10849,-0.00921743939533597
"CE3F4..BRD.BRD.A47940219.001.01.4.",8421,10040,83.8745019920319
"ECAMSULE.TRIETHANOLAMINE..BRD.BRD.A47953250.001.01.7.",185,8051,2.29785119860887
"X8.HYDROXY.DPAT..BRD.BRD.A48015106.004.08.9.",258,9213,2.80039075219798
"TRIHEXYPHENIDYL..BRD.BRD.A48180038.003.24.3.",-1,9094,-0.0109962612711678
"MITOMYCIN.C..BRD.BRD.A48237631.001.04.8.",-1,7159,-0.0139684313451599
"ARGATROBAN..BRD.BRD.A48261811.001.08.1.",-1,9308,-0.0107434464976364
"LIRAGLUTIDE..BRD.BRD.A48274390.001.01.8.",-1,10974,-0.00911244760342628
"AJMALINE..BRD.BRD.A48300215.001.04.8.",3198,9479,33.7377360481063
"IGMESINE..BRD.BRD.A48376327.003.01.5.",-1,8525,-0.0117302052785924
"BUPRANOLOL..BRD.BRD.A48420483.001.02.3.",-1,10979,-0.0091082976591675
"PIOGLITAZONE..BRD.BRD.A48430263.003.17.2.",767,7174,10.6913855589629
"TESTOSTERONE.PROPIONATE..BRD.BRD.A48720949.001.04.0.",3459,9287,37.2456121460106
"MONOCTANOIN..BRD.BRD.A48938994.001.14.1.",-1,9532,-0.0104909777591272
"METHACYCLINE..BRD.BRD.A49035384.003.28.9.",1911,6949,27.5003597639948
"METHACYCLINE..BRD.BRD.A49035384.003.30.5.",2550,10662,23.9167135621835
"SKF.89976A..BRD.BRD.A49046702.003.08.3.",-1,7592,-0.0131717597471022
"DONEPEZIL..BRD.BRD.A49160188.003.12.7.",1307,8608,15.1835501858736
"LANSOPRAZOLE..BRD.BRD.A49172652.001.27.1.",-1,9515,-0.0105097214923805
"ALIMEMAZINE..BRD.BRD.A49225603.045.10.0.",-1,9311,-0.010739984964021
"CIPROFIBRATE..BRD.BRD.A49358627.001.14.6.",-1,4995,-0.02002002002002
"DESMOPRESSIN.ACETATE..BRD.BRD.A49399758.015.01.8.",-1,7460,-0.0134048257372654
"DESOXIMETASONE..BRD.BRD.A49447682.001.02.4.",-1,6020,-0.0166112956810631
"AC.7954........BRD.BRD.A49544621.003.02.8.",-1,7598,-0.0131613582521716
"FAROPENEM..BRD.BRD.A49622760.001.01.9.",5427,12120,44.7772277227723
"FLUDROXYCORTIDE..BRD.BRD.A49765801.001.04.1.",-1,5628,-0.0177683013503909
"PHENPROCOUMON..BRD.BRD.A49838158.001.01.1.",1970,8374,23.5251970384524
"SCOPOLAMINE.N.OXIDE..BRD.BRD.A49906757.004.09.8.",-1,10051,-0.00994925878022087
"CI.923..BRD.BRD.A50016482.001.01.7.",-1,8376,-0.0119388729703916
"TCS.2002..BRD.BRD.A50028488.001.01.6.",-1,10710,-0.00933706816059757
"OXAZEPAM..BRD.BRD.A50049929.001.01.9.",895,10841,8.25569596900655
"LY404187..BRD.BRD.A50062753.001.02.9.",10713,12140,88.2454695222405
"FLUMETHASONE.PIVALATE..BRD.BRD.A50064262.001.04.7.",-1,5515,-0.0181323662737987
"TERBUTALINE..BRD.BRD.A50157456.065.20.6.",1866,8355,22.3339317773788
"MECLIZINE..BRD.BRD.A50311610.300.10.4.",-1,11168,-0.0089541547277937
"CARAZOLOL..BRD.BRD.A50675490.001.01.0.",5622,10938,51.3987931980252
"FIPRONIL..BRD.BRD.A50675702.001.07.1.",3081,9489,32.4691748340183
"FENOLDOPAM..BRD.BRD.A50684349.003.02.9.",2140,8465,25.2805670407561
"CGK.733..BRD.BRD.A50737080.001.03.0.",-1,10033,-0.00996710854181202
"MDL.73005EF..BRD.BRD.A50764878.003.02.8.",-1,8766,-0.0114077116130504
"VALGANCICLOVIR..BRD.BRD.A50922295.001.01.3.",2428,8344,29.0987535953979
"PALOMID.529..BRD.BRD.A50998626.001.02.1.",4933,9828,50.1933251933252
"DICLOFENSINE..BRD.BRD.A51078674.003.01.0.",4128,11764,35.0901054063244
"NEBRACETAM..BRD.BRD.A51355958.003.01.9.",5127,10016,51.1880990415335
"FOSINOPRIL..BRD.BRD.A51382177.236.03.0.",846,10961,7.71827388012043
"X2.OCTYLDODECAN.1.OL..BRD.BRD.A51407134.001.01.9.",-1,8443,-0.0118441312329741
"HYPOESTOXIDE..BRD.BRD.A51571244.001.01.9.",3731,9429,39.5694135115071
"X3.CPMT..BRD.BRD.A51713165.003.02.6.",4961,11358,43.6784645184011
"VENLAFAXINE..BRD.BRD.A51714012.003.13.6.",-1,9515,-0.0105097214923805
"MOPROLOL..BRD.BRD.A51747092.003.03.0.",8224,12813,64.1848123000078
"ECONAZOLE..BRD.BRD.A51820102.008.28.9.",3775,9075,41.5977961432507
"BRL.15572..BRD.BRD.A51829654.003.07.7.",-1,9819,-0.0101843364904776
"ENFLURANE..BRD.BRD.A51831848.001.01.7.",-1,11292,-0.00885582713425434
"HALOFANTRINE..BRD.BRD.A51964809.003.12.6.",1402,8459,16.5740631280293
"METHYLATROPINE.NITRATE..BRD.BRD.A52460047.001.01.3.",-1,7121,-0.0140429714927679
"ATB.346..BRD.BRD.A52551912.001.02.9.",-1,11676,-0.00856457690990065
"SKF.83566..BRD.BRD.A52588987.004.08.2.",-1,10695,-0.00935016362786349
"TETRINDOLE..BRD.BRD.A52660433.066.02.1.",-1,7995,-0.0125078173858662
"GALLOPAMIL..BRD.BRD.A52922642.001.03.7.",-1,8586,-0.0116468669927789
"BTZ043.RACEMATE..BRD.BRD.A53037217.001.02.0.",3925,11867,33.0749136260217
"X2.FLUORO.2.DEOXY.D.GALACTOSE..BRD.BRD.A53037300.001.01.0.",6041,9607,62.881232434683
"TIANEPTINE..BRD.BRD.A53077924.001.01.2.",7054,8865,79.5713479977439
"RO.106.9920..BRD.BRD.A53134341.001.03.2.",1705,10134,16.8245510163805
"PREDNISOLONE.TEBUTATE..BRD.BRD.A53151380.001.01.2.",-1,6638,-0.0150647785477553
"SECLAZONE..BRD.BRD.A53472930.001.01.7.",-1,8182,-0.0122219506233195
"NEO.GILURYTMAL..BRD.BRD.A53539450.004.01.7.",5119,8190,62.5030525030525
"PIPENZOLATE..BRD.BRD.A53561827.004.23.1.",5538,8061,68.7011537030145
"ANECORTAVE.ACETATE..BRD.BRD.A53566267.001.01.9.",8982,11148,80.5705059203445
"ORPHENADRINE..BRD.BRD.A53576514.048.14.3.",-1,11959,-0.0083619031691613
"PGL5001..BRD.BRD.A53813595.001.01.8.",3538,8525,41.5014662756598
"BUTYLSCOPOLAMINE.BROMIDE..BRD.BRD.A53951045.004.01.6.",4470,8406,53.1763026409707
"PRILOCAINE..BRD.BRD.A53952395.003.25.1.",5921,9637,61.4402822455121
"X4.CMTB..BRD.BRD.A54139254.001.09.2.",3485,8026,43.4213805133317
"SLV.319........BRD.BRD.A54228901.001.01.7.",-1,9920,-0.0100806451612903
"EPHEDRINE..RACEMIC...BRD.BRD.A54236247.003.04.3.",-1,9991,-0.0100090081072966
"LANOCONAZOLE..BRD.BRD.A54275602.001.01.0.",9308,11152,83.4648493543759
"PIRLINDOLE..BRD.BRD.A54490543.066.11.9.",6354,10262,61.9177548236211
"KF.38789..BRD.BRD.A54927599.001.16.9.",2630,8948,29.3920429146178
